16,256,4,0,0,1,1,16.4,268.96,20.455,418.407025,50,2500,8.998100000000001,80.96580360999999,85,328,413
14,196,4,0,0,1,1,16.4,268.96,20.455,418.407025,50,2500,11.0014,121.03080196,92,334,426
12,144,4,0,0,1,1,15.58,242.7364,19.695,387.893025,50,2500,6.0032,36.03841024,89,364,453
10,100,4,0,0,1,1,13.12,172.1344,15.91,253.1281,61,3721,11.0014,121.03080196,23,250,273
8,64,4,0,0,2,4,10.66,113.6356,14.395,207.216025,75,5625,6.0032,36.03841024,8,111,119
7,49,4,0,0,2,4,9.84,96.82559999999999,12.88,165.8944,75,5625,6.0032,36.03841024,1,47,48
0,0,4,0,0,1,1,12.3,151.29,16.665,277.722225,70,4900,0,0,4,90,94
21,441,4,0,1,1,1,12.3,151.29,15.15,229.5225,75,5625,11.0014,121.03080196,7,165,172
18,324,4,0,1,1,1,14.76,217.8576,17.425,303.630625,46,2116,8.998100000000001,80.96580360999999,23,432,455
15,225,4,0,1,1,1,16.4,268.96,20.455,418.407025,47,2209,11.0014,121.03080196,57,252,309
10,100,4,0,1,1,1,10.66,113.6356,12.88,165.8944,81,6561,12.998,168.948004,28,162,190
9,81,4,0,1,1,1,9.84,96.82559999999999,12.12,146.8944,75,5625,8.998100000000001,80.96580360999999,13,330,343
8,64,4,0,1,1,1,8.199999999999999,67.23999999999999,11.365,129.163225,69,4761,6.0032,36.03841024,13,623,636
1,1,4,0,1,1,1,9.02,81.3604,12.88,165.8944,69,4761,6.0032,36.03841024,0,26,26
23,529,4,0,1,1,1,10.66,113.6356,15.15,229.5225,60,3600,0,0,5,115,120
22,484,4,0,1,1,1,10.66,113.6356,14.395,207.216025,60,3600,6.0032,36.03841024,7,141,148
19,361,4,0,1,1,1,12.3,151.29,15.15,229.5225,45,2025,11.0014,121.03080196,20,328,348
18,324,4,0,1,1,1,13.12,172.1344,16.665,277.722225,42,1764,7.0015,49.02100225,20,446,466
11,121,4,0,1,1,1,13.94,194.3236,15.91,253.1281,42,1764,16.9979,288.92860441,25,164,189
5,25,4,0,1,2,4,10.66,113.6356,12.88,165.8944,56,3136,11.0014,121.03080196,2,31,33
0,0,4,0,1,2,4,11.48,131.7904,13.635,185.913225,52,2704,15.0013,225.03900169,1,31,32
17,289,4,0,1,2,4,13.12,172.1344,15.15,229.5225,53,2809,15.0013,225.03900169,21,540,561
16,256,4,0,1,2,4,13.94,194.3236,16.665,277.722225,46,2116,8.998100000000001,80.96580360999999,19,310,329
14,196,4,0,1,2,4,13.94,194.3236,18.18,330.5124,46,2116,0,0,34,191,225
7,49,4,0,1,2,4,10.66,113.6356,12.88,165.8944,60,3600,12.998,168.948004,3,366,369
4,16,4,0,1,1,1,10.66,113.6356,15.15,229.5225,60,3600,0,0,0,4,4
22,484,4,0,1,1,1,12.3,151.29,14.395,207.216025,56,3136,15.0013,225.03900169,6,100,106
21,441,4,0,1,1,1,13.12,172.1344,15.91,253.1281,53,2809,12.998,168.948004,14,193,207
20,400,4,0,1,1,1,13.12,172.1344,15.15,229.5225,53,2809,15.0013,225.03900169,9,248,257
17,289,4,0,1,1,1,13.12,172.1344,15.15,229.5225,53,2809,15.0013,225.03900169,21,580,601
8,64,4,0,1,2,4,13.94,194.3236,15.15,229.5225,61,3721,19.9995,399.98000025,16,708,724
3,9,4,0,1,3,9,14.76,217.8576,16.665,277.722225,76,5776,19.0012,361.04560144,0,3,3
13,169,4,0,1,3,9,18.04,325.4416,21.97,482.6809,100,10000,15.0013,225.03900169,30,190,220
7,49,4,0,1,2,4,15.58,242.7364,19.695,387.893025,94,8836,16.9979,288.92860441,3,291,294
15,225,4,0,0,3,9,14.76,217.8576,17.425,303.630625,93,8649,11.0014,121.03080196,25,200,225
12,144,4,0,0,2,4,16.4,268.96,20.455,418.407025,82,6724,19.9995,399.98000025,60,255,315
11,121,4,0,0,2,4,16.4,268.96,20.455,418.407025,87,7569,19.9995,399.98000025,40,210,250
10,100,4,0,0,2,4,16.4,268.96,20.455,418.407025,87,7569,19.0012,361.04560144,39,180,219
6,36,4,0,0,3,9,16.4,268.96,20.455,418.407025,94,8836,7.0015,49.02100225,0,6,6
0,0,4,0,0,2,4,16.4,268.96,20.455,418.407025,87,7569,8.998100000000001,80.96580360999999,15,103,118
23,529,4,0,0,2,4,16.4,268.96,20.455,418.407025,94,8836,0,0,18,144,162
22,484,4,0,0,2,4,15.58,242.7364,19.695,387.893025,94,8836,7.0015,49.02100225,23,137,160
16,256,4,0,0,1,1,17.22,296.5284,21.21,449.8641,82,6724,11.0014,121.03080196,139,368,507
14,196,4,0,0,2,4,16.4,268.96,20.455,418.407025,87,7569,19.0012,361.04560144,164,378,542
7,49,4,0,0,2,4,14.76,217.8576,18.18,330.5124,100,10000,6.0032,36.03841024,3,36,39
0,0,4,0,0,2,4,14.76,217.8576,18.18,330.5124,93,8649,6.0032,36.03841024,5,98,103
23,529,4,0,1,2,4,14.76,217.8576,18.18,330.5124,93,8649,6.0032,36.03841024,6,116,122
22,484,4,0,1,2,4,14.76,217.8576,18.18,330.5124,93,8649,6.0032,36.03841024,15,150,165
19,361,4,0,1,2,4,15.58,242.7364,19.695,387.893025,76,5776,0,0,15,337,352
17,289,4,0,1,2,4,15.58,242.7364,19.695,387.893025,66,4356,0,0,29,539,568
16,256,4,0,1,1,1,14.76,217.8576,17.425,303.630625,76,5776,8.998100000000001,80.96580360999999,39,336,375
12,144,4,0,1,2,4,13.94,194.3236,16.665,277.722225,71,5041,12.998,168.948004,36,204,240
9,81,4,0,1,2,4,12.3,151.29,15.15,229.5225,81,6561,8.998100000000001,80.96580360999999,10,291,301
6,36,4,0,1,2,4,11.48,131.7904,13.635,185.913225,75,5625,11.0014,121.03080196,0,84,84
2,4,4,0,1,2,4,10.66,113.6356,13.635,185.913225,70,4900,8.998100000000001,80.96580360999999,0,11,11
23,529,4,0,1,1,1,9.84,96.82559999999999,12.12,146.8944,65,4225,11.0014,121.03080196,0,93,93
20,400,4,0,1,2,4,9.84,96.82559999999999,12.88,165.8944,60,3600,7.0015,49.02100225,5,222,227
10,100,4,0,1,1,1,9.84,96.82559999999999,11.365,129.163225,52,2704,12.998,168.948004,23,122,145
8,64,4,0,1,1,1,9.02,81.3604,10.605,112.466025,51,2601,19.9995,399.98000025,13,646,659
4,16,4,0,1,1,1,9.02,81.3604,10.605,112.466025,55,3025,19.9995,399.98000025,1,8,9
1,1,4,0,1,1,1,10.66,113.6356,12.12,146.8944,48,2304,19.0012,361.04560144,0,16,16
19,361,4,0,1,1,1,15.58,242.7364,19.695,387.893025,43,1849,23.9994,575.97120036,14,400,414
13,169,4,0,1,1,1,18.86,355.6996,22.725,516.425625,41,1681,19.0012,361.04560144,14,200,214
11,121,4,0,1,1,1,18.04,325.4416,21.97,482.6809,44,1936,19.0012,361.04560144,11,161,172
9,81,4,0,1,2,4,18.04,325.4416,21.97,482.6809,51,2601,15.0013,225.03900169,26,362,388
8,64,4,0,1,2,4,18.04,325.4416,21.97,482.6809,58,3364,19.0012,361.04560144,22,737,759
5,25,4,0,1,1,1,20.5,420.25,24.24,587.5776,59,3481,19.0012,361.04560144,1,48,49
4,16,4,0,1,1,1,20.5,420.25,24.24,587.5776,63,3969,30.0026,900.15600676,1,9,10
2,4,4,0,1,1,1,18.86,355.6996,22.725,516.425625,67,4489,11.0014,121.03080196,2,7,9
1,1,4,0,1,1,1,21.32,454.5424,25,625,55,3025,22.0028,484.12320784,0,11,11
12,144,4,0,1,1,1,21.32,454.5424,25,625,68,4624,12.998,168.948004,39,273,312
11,121,4,0,1,1,1,19.68,387.3024,23.485,551.545225,77,5929,12.998,168.948004,24,183,207
7,49,4,0,1,1,1,17.22,296.5284,21.21,449.8641,88,7744,8.998100000000001,80.96580360999999,7,495,502
3,9,4,0,1,2,4,16.4,268.96,20.455,418.407025,87,7569,8.998100000000001,80.96580360999999,1,3,4
2,4,4,0,1,1,1,17.22,296.5284,21.21,449.8641,88,7744,6.0032,36.03841024,3,5,8
1,1,4,0,1,1,1,17.22,296.5284,21.21,449.8641,82,6724,7.0015,49.02100225,3,22,25
21,441,4,0,1,1,1,18.04,325.4416,21.97,482.6809,82,6724,12.998,168.948004,14,207,221
19,361,4,0,1,1,1,20.5,420.25,24.24,587.5776,68,4624,6.0032,36.03841024,27,444,471
13,169,4,0,1,1,1,23.78,565.4884,27.275,743.925625,56,3136,6.0032,36.03841024,81,240,321
9,81,4,0,1,1,1,16.4,268.96,20.455,418.407025,87,7569,6.0032,36.03841024,19,289,308
6,36,4,0,1,1,1,14.76,217.8576,18.94,358.7236,93,8649,0,0,2,136,138
5,25,4,0,1,1,1,13.94,194.3236,17.425,303.630625,93,8649,6.0032,36.03841024,0,38,38
0,0,4,0,1,2,4,17.22,296.5284,21.21,449.8641,82,6724,11.0014,121.03080196,3,18,21
23,529,4,0,0,2,4,17.22,296.5284,21.21,449.8641,82,6724,8.998100000000001,80.96580360999999,7,44,51
19,361,4,0,0,2,4,16.4,268.96,20.455,418.407025,82,6724,12.998,168.948004,16,158,174
16,256,4,0,0,2,4,18.04,325.4416,21.97,482.6809,67,4489,7.0015,49.02100225,85,358,443
15,225,4,0,0,1,1,18.04,325.4416,21.97,482.6809,67,4489,8.998100000000001,80.96580360999999,106,311,417
12,144,4,0,0,2,4,13.94,194.3236,16.665,277.722225,81,6561,11.0014,121.03080196,111,409,520
10,100,4,0,0,2,4,12.3,151.29,16.665,277.722225,87,7569,0,0,63,230,293
8,64,4,0,0,2,4,10.66,113.6356,14.395,207.216025,93,8649,6.0032,36.03841024,12,81,93
7,49,4,0,0,2,4,9.84,96.82559999999999,12.12,146.8944,93,8649,8.998100000000001,80.96580360999999,5,26,31
4,16,4,0,0,2,4,10.66,113.6356,15.15,229.5225,93,8649,0,0,1,6,7
3,9,4,0,0,2,4,10.66,113.6356,15.15,229.5225,93,8649,0,0,4,21,25
1,1,4,0,0,2,4,12.3,151.29,15.91,253.1281,87,7569,6.0032,36.03841024,10,84,94
21,441,4,0,0,2,4,12.3,151.29,16.665,277.722225,87,7569,0,0,23,135,158
20,400,4,0,0,1,1,13.12,172.1344,17.425,303.630625,81,6561,0,0,28,170,198
15,225,4,0,0,2,4,16.4,268.96,20.455,418.407025,62,3844,0,0,113,371,484
13,169,4,0,0,2,4,13.94,194.3236,18.18,330.5124,76,5776,0,0,123,386,509
11,121,4,0,0,2,4,13.12,172.1344,16.665,277.722225,76,5776,7.0015,49.02100225,74,318,392
6,36,4,0,0,1,1,9.84,96.82559999999999,12.12,146.8944,87,7569,8.998100000000001,80.96580360999999,7,20,27
4,16,4,0,0,1,1,10.66,113.6356,14.395,207.216025,81,6561,6.0032,36.03841024,0,5,5
3,9,4,0,0,2,4,10.66,113.6356,13.635,185.913225,81,6561,8.998100000000001,80.96580360999999,1,14,15
1,1,4,0,0,1,1,10.66,113.6356,15.15,229.5225,81,6561,0,0,5,64,69
23,529,4,0,1,1,1,13.94,194.3236,17.425,303.630625,66,4356,7.0015,49.02100225,2,72,74
22,484,4,0,1,1,1,13.94,194.3236,17.425,303.630625,66,4356,7.0015,49.02100225,7,106,113
18,324,4,0,1,2,4,16.4,268.96,20.455,418.407025,58,3364,16.9979,288.92860441,21,559,580
17,289,4,0,1,2,4,17.22,296.5284,21.21,449.8641,58,3364,12.998,168.948004,33,586,619
12,144,4,0,1,2,4,16.4,268.96,20.455,418.407025,62,3844,19.0012,361.04560144,35,207,242
11,121,4,0,1,2,4,15.58,242.7364,19.695,387.893025,66,4356,16.9979,288.92860441,33,164,197
6,36,4,0,1,2,4,14.76,217.8576,16.665,277.722225,66,4356,16.9979,288.92860441,3,128,131
5,25,4,0,1,2,4,14.76,217.8576,17.425,303.630625,66,4356,15.0013,225.03900169,1,38,39
3,9,4,0,1,2,4,14.76,217.8576,17.425,303.630625,66,4356,15.0013,225.03900169,0,2,2
2,4,4,0,1,2,4,14.76,217.8576,16.665,277.722225,66,4356,16.9979,288.92860441,0,5,5
0,0,4,0,1,1,1,14.76,217.8576,17.425,303.630625,66,4356,15.0013,225.03900169,5,22,27
22,484,4,0,0,2,4,14.76,217.8576,16.665,277.722225,66,4356,16.9979,288.92860441,8,66,74
20,400,4,0,0,1,1,14.76,217.8576,17.425,303.630625,66,4356,11.0014,121.03080196,9,120,129
16,256,4,0,0,2,4,16.4,268.96,20.455,418.407025,62,3844,22.0028,484.12320784,59,313,372
10,100,4,0,0,1,1,13.94,194.3236,15.15,229.5225,66,4356,19.9995,399.98000025,79,250,329
7,49,4,0,0,1,1,11.48,131.7904,13.635,185.913225,81,6561,12.998,168.948004,3,39,42
5,25,4,0,0,1,1,11.48,131.7904,14.395,207.216025,81,6561,8.998100000000001,80.96580360999999,5,7,12
2,4,4,0,0,1,1,11.48,131.7904,14.395,207.216025,81,6561,7.0015,49.02100225,8,65,73
22,484,4,0,0,2,4,13.12,172.1344,16.665,277.722225,57,3249,7.0015,49.02100225,15,130,145
19,361,4,0,0,1,1,13.94,194.3236,17.425,303.630625,53,2809,6.0032,36.03841024,45,208,253
16,256,4,0,0,1,1,16.4,268.96,20.455,418.407025,40,1600,15.0013,225.03900169,144,325,469
13,169,4,0,0,1,1,17.22,296.5284,21.21,449.8641,38,1444,16.9979,288.92860441,179,346,525
12,144,4,0,0,1,1,16.4,268.96,20.455,418.407025,40,1600,11.0014,121.03080196,117,359,476
10,100,4,0,0,1,1,14.76,217.8576,16.665,277.722225,46,2116,16.9979,288.92860441,62,258,320
9,81,4,0,0,1,1,13.94,194.3236,15.91,253.1281,49,2401,15.0013,225.03900169,48,200,248
4,16,4,0,0,1,1,9.84,96.82559999999999,11.365,129.163225,70,4900,12.998,168.948004,1,6,7
2,4,4,0,0,1,1,10.66,113.6356,12.88,165.8944,65,4225,12.998,168.948004,8,41,49
1,1,4,0,0,1,1,10.66,113.6356,12.88,165.8944,60,3600,12.998,168.948004,13,74,87
0,0,4,0,0,1,1,12.3,151.29,15.15,229.5225,52,2704,11.0014,121.03080196,11,95,106
9,81,4,0,1,1,1,13.94,194.3236,17.425,303.630625,53,2809,7.0015,49.02100225,21,330,351
7,49,4,0,1,2,4,12.3,151.29,15.15,229.5225,61,3721,11.0014,121.03080196,5,362,367
4,16,4,0,1,2,4,12.3,151.29,15.91,253.1281,65,4225,7.0015,49.02100225,0,5,5
2,4,4,0,1,2,4,12.3,151.29,15.15,229.5225,70,4900,11.0014,121.03080196,0,9,9
0,0,4,0,1,2,4,13.12,172.1344,16.665,277.722225,66,4356,7.0015,49.02100225,7,58,65
21,441,4,0,1,2,4,13.12,172.1344,16.665,277.722225,66,4356,7.0015,49.02100225,20,204,224
20,400,4,0,1,1,1,13.94,194.3236,17.425,303.630625,61,3721,7.0015,49.02100225,23,262,285
17,289,4,0,1,2,4,14.76,217.8576,17.425,303.630625,57,3249,15.0013,225.03900169,22,541,563
13,169,4,0,1,2,4,15.58,242.7364,19.695,387.893025,54,2916,7.0015,49.02100225,20,197,217
10,100,4,0,1,2,4,13.12,172.1344,16.665,277.722225,66,4356,8.998100000000001,80.96580360999999,11,142,153
8,64,4,0,1,2,4,12.3,151.29,14.395,207.216025,61,3721,15.0013,225.03900169,21,625,646
2,4,4,0,1,2,4,10.66,113.6356,12.88,165.8944,70,4900,11.0014,121.03080196,0,7,7
0,0,4,0,1,2,4,10.66,113.6356,15.15,229.5225,65,4225,0,0,1,33,34
22,484,4,0,1,1,1,11.48,131.7904,15.91,253.1281,61,3721,0,0,6,167,173
21,441,4,0,1,1,1,12.3,151.29,16.665,277.722225,56,3136,0,0,5,208,213
16,256,4,0,1,1,1,13.94,194.3236,17.425,303.630625,46,2116,7.0015,49.02100225,31,290,321
11,121,4,0,1,1,1,13.12,172.1344,15.15,229.5225,49,2401,16.9979,288.92860441,25,126,151
9,81,4,0,1,1,1,12.3,151.29,13.635,185.913225,52,2704,26.0027,676.14040729,22,310,332
0,0,4,0,1,1,1,10.66,113.6356,12.12,146.8944,56,3136,19.0012,361.04560144,4,20,24
22,484,4,0,1,1,1,10.66,113.6356,11.365,129.163225,56,3136,22.0028,484.12320784,15,120,135
23,529,4,1,0,2,4,22.14,490.1796,25.76,663.5776,77,5929,15.0013,225.03900169,1,62,63
21,441,4,1,0,3,9,22.14,490.1796,25.76,663.5776,73,5329,15.0013,225.03900169,10,145,155
18,324,4,1,0,1,1,21.32,454.5424,25,625,72,5184,8.998100000000001,80.96580360999999,65,486,551
14,196,4,1,0,1,1,23.78,565.4884,27.275,743.925625,60,3600,19.0012,361.04560144,134,310,444
13,169,4,1,0,1,1,24.6,605.16,30.305,918.393025,60,3600,15.0013,225.03900169,108,312,420
0,0,4,1,0,1,1,17.22,296.5284,21.21,449.8641,71,5041,7.0015,49.02100225,6,43,49
16,256,4,0,0,1,1,22.14,490.1796,25.76,663.5776,42,1764,15.0013,225.03900169,260,393,653
14,196,4,0,0,1,1,24.6,605.16,31.06,964.7236,33,1089,11.0014,121.03080196,292,362,654
12,144,4,0,0,1,1,20.5,420.25,24.24,587.5776,48,2304,6.0032,36.03841024,195,390,585
11,121,4,0,0,1,1,18.86,355.6996,22.725,516.425625,59,3481,8.998100000000001,80.96580360999999,180,324,504
10,100,4,0,0,1,1,16.4,268.96,20.455,418.407025,69,4761,7.0015,49.02100225,133,272,405
7,49,4,0,0,1,1,12.3,151.29,15.91,253.1281,89,7921,6.0032,36.03841024,12,56,68
1,1,4,0,0,1,1,13.94,194.3236,17.425,303.630625,76,5776,6.0032,36.03841024,26,82,108
23,529,4,0,0,1,1,14.76,217.8576,18.18,330.5124,71,5041,7.0015,49.02100225,26,120,146
21,441,4,0,0,1,1,16.4,268.96,20.455,418.407025,66,4356,0,0,51,169,220
19,361,4,0,0,1,1,18.86,355.6996,22.725,516.425625,51,2601,6.0032,36.03841024,55,228,283
17,289,4,0,0,1,1,20.5,420.25,24.24,587.5776,45,2025,12.998,168.948004,183,318,501
15,225,4,0,0,1,1,21.32,454.5424,25,625,45,2025,0,0,216,351,567
12,144,4,0,0,1,1,19.68,387.3024,23.485,551.545225,48,2304,0,0,258,348,606
8,64,4,0,0,1,1,13.12,172.1344,17.425,303.630625,76,5776,0,0,16,130,146
6,36,4,0,0,1,1,9.84,96.82559999999999,12.88,165.8944,93,8649,6.0032,36.03841024,5,11,16
3,9,4,0,0,1,1,12.3,151.29,16.665,277.722225,81,6561,0,0,9,11,20
1,1,4,0,0,1,1,12.3,151.29,15.91,253.1281,81,6561,6.0032,36.03841024,8,68,76
20,400,4,0,1,1,1,14.76,217.8576,17.425,303.630625,66,4356,8.998100000000001,80.96580360999999,20,235,255
16,256,4,0,1,1,1,18.86,355.6996,22.725,516.425625,38,1444,11.0014,121.03080196,57,377,434
15,225,4,0,1,1,1,18.86,355.6996,22.725,516.425625,36,1296,15.0013,225.03900169,78,278,356
13,169,4,0,1,1,1,18.86,355.6996,22.725,516.425625,38,1444,19.9995,399.98000025,62,237,299
12,144,4,0,1,1,1,18.04,325.4416,21.97,482.6809,41,1681,22.0028,484.12320784,48,214,262
6,36,4,0,1,1,1,10.66,113.6356,13.635,185.913225,65,4225,7.0015,49.02100225,5,126,131
23,529,4,0,1,1,1,13.94,194.3236,15.15,229.5225,46,2116,23.9994,575.97120036,5,82,87
22,484,4,0,1,1,1,13.94,194.3236,15.15,229.5225,42,1764,19.9995,399.98000025,14,147,161
21,441,4,0,1,1,1,14.76,217.8576,16.665,277.722225,37,1369,26.0027,676.14040729,11,222,233
20,400,4,0,1,1,1,15.58,242.7364,19.695,387.893025,29,841,31.0009,961.0558008100001,10,235,245
19,361,4,0,1,1,1,15.58,242.7364,19.695,387.893025,27,729,23.9994,575.97120036,14,359,373
18,324,4,0,1,1,1,16.4,268.96,20.455,418.407025,24,576,27.9993,783.96080049,16,491,507
17,289,4,0,1,1,1,16.4,268.96,20.455,418.407025,20,400,19.9995,399.98000025,36,556,592
10,100,4,0,1,1,1,13.12,172.1344,15.15,229.5225,31,961,22.0028,484.12320784,13,148,161
9,81,4,0,1,1,1,13.12,172.1344,14.395,207.216025,31,961,23.9994,575.97120036,22,253,275
4,16,4,0,1,2,4,12.3,151.29,14.395,207.216025,45,2025,19.0012,361.04560144,1,9,10
2,4,4,0,1,2,4,12.3,151.29,14.395,207.216025,49,2401,15.0013,225.03900169,1,5,6
23,529,4,0,1,3,9,11.48,131.7904,13.635,185.913225,65,4225,15.0013,225.03900169,3,37,40
19,361,4,0,1,2,4,12.3,151.29,13.635,185.913225,56,3136,19.9995,399.98000025,17,302,319
17,289,4,0,1,2,4,13.12,172.1344,14.395,207.216025,53,2809,26.0027,676.14040729,16,501,517
15,225,4,0,1,2,4,13.12,172.1344,15.15,229.5225,53,2809,19.9995,399.98000025,20,178,198
14,196,4,0,1,2,4,13.12,172.1344,14.395,207.216025,53,2809,23.9994,575.97120036,19,142,161
13,169,4,0,1,2,4,13.12,172.1344,15.15,229.5225,53,2809,16.9979,288.92860441,23,158,181
9,81,4,0,1,2,4,10.66,113.6356,12.12,146.8944,60,3600,19.0012,361.04560144,17,351,368
4,16,4,0,1,2,4,11.48,131.7904,12.88,165.8944,52,2704,19.9995,399.98000025,0,9,9
0,0,4,0,1,2,4,12.3,151.29,14.395,207.216025,56,3136,19.0012,361.04560144,49,234,283
21,441,4,0,1,2,4,12.3,151.29,14.395,207.216025,56,3136,16.9979,288.92860441,14,137,151
18,324,4,0,1,1,1,13.12,172.1344,15.15,229.5225,57,3249,19.9995,399.98000025,20,477,497
12,144,4,0,1,1,1,13.12,172.1344,16.665,277.722225,45,2025,8.998100000000001,80.96580360999999,31,217,248
7,49,4,0,1,1,1,8.199999999999999,67.23999999999999,10.605,112.466025,69,4761,11.0014,121.03080196,9,378,387
4,16,4,0,1,1,1,9.02,81.3604,12.88,165.8944,69,4761,6.0032,36.03841024,0,7,7
2,4,4,0,1,1,1,9.84,96.82559999999999,12.88,165.8944,65,4225,6.0032,36.03841024,0,2,2
22,484,4,0,1,1,1,11.48,131.7904,13.635,185.913225,56,3136,12.998,168.948004,4,111,115
16,256,4,0,1,1,1,14.76,217.8576,16.665,277.722225,43,1849,19.0012,361.04560144,35,325,360
12,144,4,0,1,1,1,14.76,217.8576,16.665,277.722225,43,1849,22.0028,484.12320784,38,206,244
10,100,4,0,1,1,1,13.12,172.1344,15.15,229.5225,49,2401,19.0012,361.04560144,30,112,142
7,49,4,0,1,2,4,12.3,151.29,14.395,207.216025,49,2401,16.9979,288.92860441,8,453,461
0,0,4,0,1,2,4,12.3,151.29,14.395,207.216025,56,3136,12.998,168.948004,3,20,23
23,529,4,0,0,2,4,12.3,151.29,15.15,229.5225,56,3136,11.0014,121.03080196,12,41,53
22,484,4,0,0,1,1,12.3,151.29,14.395,207.216025,52,2704,19.0012,361.04560144,15,64,79
21,441,4,0,0,1,1,12.3,151.29,13.635,185.913225,52,2704,19.9995,399.98000025,16,71,87
20,400,4,0,0,1,1,13.12,172.1344,14.395,207.216025,53,2809,23.9994,575.97120036,7,134,141
13,169,4,0,0,1,1,16.4,268.96,20.455,418.407025,43,1849,15.0013,225.03900169,122,371,493
12,144,4,0,0,1,1,15.58,242.7364,19.695,387.893025,46,2116,15.0013,225.03900169,150,354,504
10,100,4,0,0,1,1,13.94,194.3236,16.665,277.722225,49,2401,12.998,168.948004,73,287,360
6,36,4,0,0,1,1,11.48,131.7904,14.395,207.216025,61,3721,8.998100000000001,80.96580360999999,2,14,16
5,25,4,0,0,1,1,10.66,113.6356,13.635,185.913225,65,4225,7.0015,49.02100225,0,5,5
1,1,4,0,0,1,1,10.66,113.6356,14.395,207.216025,81,6561,6.0032,36.03841024,26,139,165
6,36,4,0,0,2,4,13.12,172.1344,15.91,253.1281,49,2401,12.998,168.948004,4,17,21
